#SampleID	Location	Date_Taken	Sample_Type	Soil_Test_Number	PlantA_Or_B	Notes	GA_Microbiome	Living_Mulch	Endophyte	R1_Fastq_Name	R2_Fastq_Name	reads	Growing_Degree_Days	GPSlatitude	GPSlongitude	Living_Mulch_Treatment	quant_reading	Sample_or_Control	precipIntensity	precipProbability	temperatureHigh	temperatureLow	dewPoint	humidity	windSpeed	uvIndex	Sampling_Number	Lime_Buffer_Capacity	pH	Water_pH	Base_Saturation_perc	Cation_Exchange_Capacity	Ca_ppm	Cd_ppm	Cr_ppm	Cu_ppm	Fe_ppm	K_ppm	Mg_ppm	Mn_ppm	Mo_ppm	Na_ppm	Ni_ppm	P_ppm	Pb_ppm	Zn_ppm	Organic_Matter_perc	N_perc	Sampling_NumberGDD	Plate	Row	Column	Well	Concentration
GA185Ra600	Arlington	2018-05-02	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-5Ra-600_S74_L001_R1_001.fastq.gz	GA18-5Ra-600_S74_L001_R2_001.fastq.gz	79588	600	31.41781	-84.67116	NA	212.666667	Sample	0.004491525	0.2410169	80.17237	59.71356	59.14	0.7488136	3.836102	8.305085	5	166	5.25	5.85	66.3333333333	2.88	319	0.02	0.02	1.0933333333	7.2333333333	51.9	18.3666666667	14.2	0.02	5.94	0.59	34.3	0.1633333333	2.51	0.7333333333	0.0166666667	5600	4	G	2	G2	212.6666666667
GA185Rb600	Arlington	2018-05-02	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-5Rb-600_S50_L001_R1_001.fastq.gz	GA18-5Rb-600_S50_L001_R2_001.fastq.gz	76780	600	31.41781	-84.67116	NA	459	Sample	0.004491525	0.2410169	80.17237	59.71356	59.14	0.7488136	3.836102	8.305085	5	166	5.25	5.85	66.3333333333	2.88	319	0.02	0.02	1.0933333333	7.2333333333	51.9	18.3666666667	14.2	0.02	5.94	0.59	34.3	0.1633333333	2.51	0.7333333333	0.0166666667	5600	4	E	2	E2	459
GA185repBS600	Arlington	2018-05-02	Soil	7	NA	A_second_rep_of_the_soil_at_this_location_was_taken	TRUE	FALSE	FALSE	GA185repBS600_S114_L001_R1_001.fastq.gz	GA185repBS600_S114_L001_R2_001.fastq.gz	65189	600	31.41781	-84.67116	NA	148	Sample	0.004491525	0.2410169	80.17237	59.71356	59.14	0.7488136	3.836102	8.305085	5	166	5.25	5.85	66.3333333333	2.88	319	0.02	0.02	1.0933333333	7.2333333333	51.9	18.3666666667	14.2	0.02	5.94	0.59	34.3	0.1633333333	2.51	0.7333333333	0.0166666667	5600	2	B	6	B6	148
GA185S1400	Arlington	2018-05-31	Soil	54	NA	NA	TRUE	FALSE	FALSE	GA185S1400_S125_L001_R1_001.fastq.gz	GA185S1400_S125_L001_R2_001.fastq.gz	90951	1400	31.41784	-84.67118	NA	60.5	Sample	0.004491525	0.2410169	80.17237	59.71356	59.14	0.7488136	3.836102	8.305085	5	149	5.28	5.88	69	2.59	310	0.02	0.02	0.79	5.22	25.4	18.4	11.46	0.02	5.17	0.24	28	0.14	2.83	0.72	0.01	51400	2	C	5	C5	60.5
GA185S600	Arlington	2018-05-02	Soil	7	NA	NA	TRUE	FALSE	FALSE	GA185S600_S150_L001_R1_001.fastq.gz	GA185S600_S150_L001_R2_001.fastq.gz	83165	600	31.41781	-84.67116	NA	114	Sample	0.004491525	0.2410169	80.17237	59.71356	59.14	0.7488136	3.836102	8.305085	5	166	5.25	5.85	66.3333333333	2.88	319	0.02	0.02	1.0933333333	7.2333333333	51.9	18.3666666667	14.2	0.02	5.94	0.59	34.3	0.1633333333	2.51	0.7333333333	0.0166666667	5600	2	E	6	E6	114
GA185Za1400	Arlington	2018-05-31	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-5Za-1400_S57_L001_R1_001.fastq.gz	GA18-5Za-1400_S57_L001_R2_001.fastq.gz	61166	1400	31.41784	-84.67118	NA	428.666667	Sample	0.004491525	0.2410169	80.17237	59.71356	59.14	0.7488136	3.836102	8.305085	5	149	5.28	5.88	69	2.59	310	0.02	0.02	0.79	5.22	25.4	18.4	11.46	0.02	5.17	0.24	28	0.14	2.83	0.72	0.01	51400	4	E	9	E9	428.6666666667
GA185Za600	Arlington	2018-05-02	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-5Za-600_S124_L001_R1_001.fastq.gz	GA18-5Za-600_S124_L001_R2_001.fastq.gz	16833	600	31.41781	-84.67116	NA	140	Sample	0.004491525	0.2410169	80.17237	59.71356	59.14	0.7488136	3.836102	8.305085	5	166	5.25	5.85	66.3333333333	2.88	319	0.02	0.02	1.0933333333	7.2333333333	51.9	18.3666666667	14.2	0.02	5.94	0.59	34.3	0.1633333333	2.51	0.7333333333	0.0166666667	5600	5	C	5	C5	140
GA185Zb1400	Arlington	2018-05-31	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-5Zb-1400_S181_L001_R1_001.fastq.gz	GA18-5Zb-1400_S181_L001_R2_001.fastq.gz	34722	1400	31.41784	-84.67118	NA	90.2	Sample	0.004491525	0.2410169	80.17237	59.71356	59.14	0.7488136	3.836102	8.305085	5	149	5.28	5.88	69	2.59	310	0.02	0.02	0.79	5.22	25.4	18.4	11.46	0.02	5.17	0.24	28	0.14	2.83	0.72	0.01	51400	5	H	2	H2	90.2
GA185Zb600	Arlington	2018-05-02	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-5Zb-600_S182_L001_R1_001.fastq.gz	GA18-5Zb-600_S182_L001_R2_001.fastq.gz	34088	600	31.41781	-84.67116	NA	134.75	Sample	0.004491525	0.2410169	80.17237	59.71356	59.14	0.7488136	3.836102	8.305085	5	166	5.25	5.85	66.3333333333	2.88	319	0.02	0.02	1.0933333333	7.2333333333	51.9	18.3666666667	14.2	0.02	5.94	0.59	34.3	0.1633333333	2.51	0.7333333333	0.0166666667	5600	5	H	3	H3	134.75
GA186I1400	Tifton-Irrigated	2018-06-07	Inrow_Soil	72	NA	NA	TRUE	FALSE	FALSE	GA186I1400_S179_L001_R1_001.fastq.gz	GA186I1400_S179_L001_R2_001.fastq.gz	127064	1400	31.48767	-83.52071	NA	147	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	180	4.66	5.26	54.1	3.59	299	0.05	0.05	0.3	36.91	72.3	28	10.96	0.02	6.53	0.68	44.9	0.95	4.33	0.96	0.03	61400	2	G	11	G11	147
GA186Ka1400	Tifton-Irrigated	2018-06-07	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA186Ka1400_S88_L001_R1_001.fastq.gz	GA186Ka1400_S88_L001_R2_001.fastq.gz	20386	1400	31.48767	-83.52071	NA	38.233333	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	180	4.66	5.26	54.1	3.59	299	0.05	0.05	0.3	36.91	72.3	28	10.96	0.02	6.53	0.68	44.9	0.95	4.33	0.96	0.03	61400	1	H	4	H4	38.2333333333
GA186Ka600	Tifton-Irrigated	2018-05-07	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA186Ka600_S43_L001_R1_001.fastq.gz	GA186Ka600_S43_L001_R2_001.fastq.gz	18932	600	31.48767	-83.52064	NA	98.4	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	186	4.88	5.48	57.9	3.57	308	0.05	0.07	0.35	44.92	97.1	29.8	6.1	0.02	6.3	0.83	46.09	1.1	4.4	1	0.08	6600	1	D	7	D7	98.4
GA186Kb1400	Tifton-Irrigated	2018-06-07	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA186Kb1400_S52_L001_R1_001.fastq.gz	GA186Kb1400_S52_L001_R2_001.fastq.gz	3758	1400	31.48767	-83.52071	NA	115.666667	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	180	4.66	5.26	54.1	3.59	299	0.05	0.05	0.3	36.91	72.3	28	10.96	0.02	6.53	0.68	44.9	0.95	4.33	0.96	0.03	61400	1	E	4	E4	115.6666666667
GA186Kb600	Tifton-Irrigated	2018-05-07	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA186Kb600_S7_L001_R1_001.fastq.gz	GA186Kb600_S7_L001_R2_001.fastq.gz	27585	600	31.48767	-83.52064	NA	97.266667	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	186	4.88	5.48	57.9	3.57	308	0.05	0.07	0.35	44.92	97.1	29.8	6.1	0.02	6.3	0.83	46.09	1.1	4.4	1	0.08	6600	1	A	7	A7	97.2666666667
GA186Ra600	Tifton-Irrigated	2018-05-07	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-6Ra-600_S194_L001_R1_001.fastq.gz	GA18-6Ra-600_S194_L001_R2_001.fastq.gz	27353	600	31.48767	-83.52064	NA	138.666667	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	186	4.88	5.48	57.9	3.57	308	0.05	0.07	0.35	44.92	97.1	29.8	6.1	0.02	6.3	0.83	46.09	1.1	4.4	1	0.08	6600	6	A	3	A3	138.6666666667
GA186Rb1400	Tifton-Irrigated	2018-06-07	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-6Rb-1400_S255_L001_R1_001.fastq.gz	GA18-6Rb-1400_S255_L001_R2_001.fastq.gz	22537	1400	31.48767	-83.52071	NA	37.766667	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	180	4.66	5.26	54.1	3.59	299	0.05	0.05	0.3	36.91	72.3	28	10.96	0.02	6.53	0.68	44.9	0.95	4.33	0.96	0.03	61400	6	G	4	G4	37.7666666667
GA186Rb600	Tifton-Irrigated	2018-05-07	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-6Rb-600_S241_L001_R1_001.fastq.gz	GA18-6Rb-600_S241_L001_R2_001.fastq.gz	16376	600	31.48767	-83.52064	NA	62.1	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	186	4.88	5.48	57.9	3.57	308	0.05	0.07	0.35	44.92	97.1	29.8	6.1	0.02	6.3	0.83	46.09	1.1	4.4	1	0.08	6600	6	E	2	E2	62.1
GA186S1400	Tifton-Irrigated	2018-06-07	Soil	80	NA	NA	TRUE	FALSE	FALSE	GA186S1400_S187_L001_R1_001.fastq.gz	GA186S1400_S187_L001_R2_001.fastq.gz	138576	1400	31.48767	-83.52071	NA	70.766667	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	180	4.66	5.26	54.1	3.59	299	0.05	0.05	0.3	36.91	72.3	28	10.96	0.02	6.53	0.68	44.9	0.95	4.33	0.96	0.03	61400	2	H	7	H7	70.7666666667
GA186S600	Tifton-Irrigated	2018-05-07	Soil	14	NA	NA	TRUE	FALSE	FALSE	GA18-6S-600_S106_L001_R1_001.fastq.gz	GA18-6S-600_S106_L001_R2_001.fastq.gz	36792	600	31.48767	-83.52064	NA	84.433333	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	186	4.88	5.48	57.9	3.57	308	0.05	0.07	0.35	44.92	97.1	29.8	6.1	0.02	6.3	0.83	46.09	1.1	4.4	1	0.08	6600	5	A	10	A10	84.4333333333
GA186Za1400	Tifton-Irrigated	2018-06-07	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-6Za-1400_S35_L001_R1_001.fastq.gz	GA18-6Za-1400_S35_L001_R2_001.fastq.gz	75448	1400	31.48767	-83.52071	NA	588.333333	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	180	4.66	5.26	54.1	3.59	299	0.05	0.05	0.3	36.91	72.3	28	10.96	0.02	6.53	0.68	44.9	0.95	4.33	0.96	0.03	61400	4	C	11	C11	588.3333333333
GA186Za600	Tifton-Irrigated	2018-05-07	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-6Za-600_S6_L001_R1_001.fastq.gz	GA18-6Za-600_S6_L001_R2_001.fastq.gz	93994	600	31.48767	-83.52064	NA	412.666667	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	186	4.88	5.48	57.9	3.57	308	0.05	0.07	0.35	44.92	97.1	29.8	6.1	0.02	6.3	0.83	46.09	1.1	4.4	1	0.08	6600	4	A	6	A6	412.6666666667
GA186Zb1400	Tifton-Irrigated	2018-06-07	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-6Zb-1400_S42_L001_R1_001.fastq.gz	GA18-6Zb-1400_S42_L001_R2_001.fastq.gz	122592	1400	31.48767	-83.52071	NA	142.666667	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	180	4.66	5.26	54.1	3.59	299	0.05	0.05	0.3	36.91	72.3	28	10.96	0.02	6.53	0.68	44.9	0.95	4.33	0.96	0.03	61400	4	D	6	D6	142.6666666667
GA186Zb600	Tifton-Irrigated	2018-05-07	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-6Zb-600_S75_L001_R1_001.fastq.gz	GA18-6Zb-600_S75_L001_R2_001.fastq.gz	70915	600	31.48767	-83.52064	NA	398	Sample	0.003	0.2611475	81.60738	61.94607	61.25656	0.7552459	4.001311	8.327869	6	186	4.88	5.48	57.9	3.57	308	0.05	0.07	0.35	44.92	97.1	29.8	6.1	0.02	6.3	0.83	46.09	1.1	4.4	1	0.08	6600	4	G	3	G3	398
GA187I600	Tifton-Dryland	2018-05-07	Inrow_Soil	23	NA	NA	TRUE	FALSE	FALSE	GA187I600_S166_L001_R1_001.fastq.gz	GA187I600_S166_L001_R2_001.fastq.gz	96063	600	31.52228	-83.55044	NA	232	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	166	4.56	5.16	38.8	2.53	154	0.02	0.02	0.3	17.17	30.1	14	5.2	0.02	4.64	1.28	14.77	0.63	1.97	0.75	0.06	7600	2	F	10	F10	232
GA187Ka1400	Tifton-Dryland	2018-06-07	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA187Ka1400_S87_L001_R1_001.fastq.gz	GA187Ka1400_S87_L001_R2_001.fastq.gz	9955	1400	31.52226	-83.55033	NA	42.925035	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	160	4.61	5.21	36.5	2.25	131	0.02	0.02	0.29	14.88	22.7	10.6	5.87	0.02	4	0.39	19.2	0.43	1.74	0.58	0.02	71400	1	H	3	H3	42.9250345
GA187Ka600	Tifton-Dryland	2018-05-07	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA187Ka600_S91_L001_R1_001.fastq.gz	GA187Ka600_S91_L001_R2_001.fastq.gz	28622	600	31.52228	-83.55044	NA	91.566667	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	166	4.56	5.16	38.8	2.53	154	0.02	0.02	0.3	17.17	30.1	14	5.2	0.02	4.64	1.28	14.77	0.63	1.97	0.75	0.06	7600	1	H	7	H7	91.5666666667
GA187Kb1400	Tifton-Dryland	2018-06-07	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA187Kb1400_S75_L001_R1_001.fastq.gz	GA187Kb1400_S75_L001_R2_001.fastq.gz	12088	1400	31.52226	-83.55033	NA	53.666723	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	160	4.61	5.21	36.5	2.25	131	0.02	0.02	0.29	14.88	22.7	10.6	5.87	0.02	4	0.39	19.2	0.43	1.74	0.58	0.02	71400	1	G	3	G3	53.6667233333
GA187Kb600	Tifton-Dryland	2018-05-07	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA187Kb600_S8_L001_R1_001.fastq.gz	GA187Kb600_S8_L001_R2_001.fastq.gz	47957	600	31.52228	-83.55044	NA	73.366667	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	166	4.56	5.16	38.8	2.53	154	0.02	0.02	0.3	17.17	30.1	14	5.2	0.02	4.64	1.28	14.77	0.63	1.97	0.75	0.06	7600	1	A	8	A8	73.3666666667
GA187Ra1400	Tifton-Dryland	2018-06-07	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-7Ra-1400_S212_L001_R1_001.fastq.gz	GA18-7Ra-1400_S212_L001_R2_001.fastq.gz	18355	1400	31.52226	-83.55033	NA	128	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	160	4.61	5.21	36.5	2.25	131	0.02	0.02	0.29	14.88	22.7	10.6	5.87	0.02	4	0.39	19.2	0.43	1.74	0.58	0.02	71400	6	B	9	B9	128
GA187Ra600	Tifton-Dryland	2018-05-07	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-7Ra-600_S238_L001_R1_001.fastq.gz	GA18-7Ra-600_S238_L001_R2_001.fastq.gz	8	600	31.52228	-83.55044	NA	99.066667	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	166	4.56	5.16	38.8	2.53	154	0.02	0.02	0.3	17.17	30.1	14	5.2	0.02	4.64	1.28	14.77	0.63	1.97	0.75	0.06	7600	6	D	11	D11	99.0666666667
GA187Rb1400	Tifton-Dryland	2018-06-07	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-7Rb-1400_S258_L001_R1_001.fastq.gz	GA18-7Rb-1400_S258_L001_R2_001.fastq.gz	12706	1400	31.52226	-83.55033	NA	102.966667	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	160	4.61	5.21	36.5	2.25	131	0.02	0.02	0.29	14.88	22.7	10.6	5.87	0.02	4	0.39	19.2	0.43	1.74	0.58	0.02	71400	6	G	7	G7	102.9666666667
GA187Rb600	Tifton-Dryland	2018-05-07	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-7Rb-600_S198_L001_R1_001.fastq.gz	GA18-7Rb-600_S198_L001_R2_001.fastq.gz	24679	600	31.52228	-83.55044	NA	74.1	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	166	4.56	5.16	38.8	2.53	154	0.02	0.02	0.3	17.17	30.1	14	5.2	0.02	4.64	1.28	14.77	0.63	1.97	0.75	0.06	7600	6	A	7	A7	74.1
GA187repBI600	Tifton-Dryland	2018-05-07	Inrow_Soil	23	NA	A_second_rep_of_the_inrow_soil_at_this_location_was_taken	TRUE	FALSE	FALSE	GA187repBI600_S107_L001_R1_001.fastq.gz	GA187repBI600_S107_L001_R2_001.fastq.gz	182900	600	31.52228	-83.55044	NA	59.36701	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	166	4.56	5.16	38.8	2.53	154	0.02	0.02	0.3	17.17	30.1	14	5.2	0.02	4.64	1.28	14.77	0.63	1.97	0.75	0.06	7600	2	A	11	A11	59.36701
GA187S1400	Tifton-Dryland	2018-06-07	Soil	81	NA	NA	TRUE	FALSE	FALSE	GA18-7S-1400_S175_L001_R1_001.fastq.gz	GA18-7S-1400_S175_L001_R2_001.fastq.gz	35046	1400	31.52226	-83.55033	NA	214	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	160	4.61	5.21	36.5	2.25	131	0.02	0.02	0.29	14.88	22.7	10.6	5.87	0.02	4	0.39	19.2	0.43	1.74	0.58	0.02	71400	5	G	8	G8	214
GA187S600	Tifton-Dryland	2018-05-07	Soil	15	NA	NA	TRUE	FALSE	FALSE	GA187S600_S103_L001_R1_001.fastq.gz	GA187S600_S103_L001_R2_001.fastq.gz	120871	600	31.52228	-83.55044	NA	60.766667	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	166	4.56	5.16	38.8	2.53	154	0.02	0.02	0.3	17.17	30.1	14	5.2	0.02	4.64	1.28	14.77	0.63	1.97	0.75	0.06	7600	2	A	7	A7	60.7666666667
GA187Za1400	Tifton-Dryland	2018-06-07	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-7Za-1400_S144_L001_R1_001.fastq.gz	GA18-7Za-1400_S144_L001_R2_001.fastq.gz	62850	1400	31.52226	-83.55033	NA	62.166667	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	160	4.61	5.21	36.5	2.25	131	0.02	0.02	0.29	14.88	22.7	10.6	5.87	0.02	4	0.39	19.2	0.43	1.74	0.58	0.02	71400	5	E	1	E1	62.1666666667
GA187Za600	Tifton-Dryland	2018-05-07	Rhizosphere	NA	a	NA	TRUE	FALSE	FALSE	GA18-7Za-600_S133_L001_R1_001.fastq.gz	GA18-7Za-600_S133_L001_R2_001.fastq.gz	39928	600	31.52228	-83.55044	NA	72.033333	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	166	4.56	5.16	38.8	2.53	154	0.02	0.02	0.3	17.17	30.1	14	5.2	0.02	4.64	1.28	14.77	0.63	1.97	0.75	0.06	7600	5	D	2	D2	72.0333333333
GA187Zb1400	Tifton-Dryland	2018-06-07	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-7Zb-1400_S58_L001_R1_001.fastq.gz	GA18-7Zb-1400_S58_L001_R2_001.fastq.gz	49295	1400	31.52226	-83.55033	NA	332	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	160	4.61	5.21	36.5	2.25	131	0.02	0.02	0.29	14.88	22.7	10.6	5.87	0.02	4	0.39	19.2	0.43	1.74	0.58	0.02	71400	4	E	10	E10	332
GA187Zb600	Tifton-Dryland	2018-05-07	Rhizosphere	NA	b	NA	TRUE	FALSE	FALSE	GA18-7Zb-600_S23_L001_R1_001.fastq.gz	GA18-7Zb-600_S23_L001_R2_001.fastq.gz	88381	600	31.52228	-83.55044	NA	304.333333	Sample	0.002557377	0.2386885	81.72738	62.06246	61.28328	0.752623	3.991967	8.327869	7	166	4.56	5.16	38.8	2.53	154	0.02	0.02	0.3	17.17	30.1	14	5.2	0.02	4.64	1.28	14.77	0.63	1.97	0.75	0.06	7600	4	B	11	B11	304.3333333333
GA188I1400	Wadley	2018-06-07	Inrow_Soil	74	NA	NA	TRUE	FALSE	FALSE	GA188I1400_S165_L001_R1_001.fastq.gz	GA188I1400_S165_L001_R2_001.fastq.gz	100266	1400	32.96007	-82.55033	NA	84.666667	Sample	0.003618033	0.3568852	80.9523	58.69607	58.73262	0.7440984	3.482787	7.967213	8	434	6.06	6.66	92.1	10.78	1222	0.06	0.1	0.31	28.14	175.9	399.7	11.74	0.025	5.99	1.47	115.9	0.58	8.48	4.13	0.19	81400	2	F	9	F9	84.6666666667
GA188Ka1400	Wadley	2018-06-07	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA188Ka1400_S4_L001_R1_001.fastq.gz	GA188Ka1400_S4_L001_R2_001.fastq.gz	9285	1400	32.96007	-82.55033	NA	103.933333	Sample	0.003618033	0.3568852	80.9523	58.69607	58.73262	0.7440984	3.482787	7.967213	8	434	6.06	6.66	92.1	10.78	1222	0.06	0.1	0.31	28.14	175.9	399.7	11.74	0.025	5.99	1.47	115.9	0.58	8.48	4.13	0.19	81400	1	A	4	A4	103.9333333333
GA188Ka600	Wadley	2018-05-07	Stalk	NA	a	NA	TRUE	FALSE	FALSE	GA188Ka600_S67_L001_R1_001.fastq.gz	GA188Ka600_S67_L001_R2_001.fastq.gz	28978	600	32.96009	-82.41694	NA	137.333333	Sample	0.003618033	0.3568852	80.9523	58.69607	58.73262	0.7440984	3.482787	7.967213	8	245	6.16	6.76	94.7	6.39	770	0.0275	0.09	0.29	33.16	168.8	208.3	5.3	0.02	6.93	2.28	40.37	0.66	4.27	3.29	0.17	8600	1	F	7	F7	137.3333333333
GA188Kb1400	Wadley	2018-06-07	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA188Kb1400_S64_L001_R1_001.fastq.gz	GA188Kb1400_S64_L001_R2_001.fastq.gz	10738	1400	32.96007	-82.55033	NA	120.7	Sample	0.003618033	0.3568852	80.9523	58.69607	58.73262	0.7440984	3.482787	7.967213	8	434	6.06	6.66	92.1	10.78	1222	0.06	0.1	0.31	28.14	175.9	399.7	11.74	0.025	5.99	1.47	115.9	0.58	8.48	4.13	0.19	81400	1	F	4	F4	120.7
GA188Kb600	Wadley	2018-05-07	Stalk	NA	b	NA	TRUE	FALSE	FALSE	GA188Kb600_S31_L001_R1_001.fastq.gz	GA188Kb600_S31_L001_R2_001.fastq.gz	22821	600	32.96009	-82.41694	NA	45.1	Sample	0.003618033	0.3568852	80.9523	58.69607	58.73262	0.7440984	3.482787	7.967213	8	245	6.16	6.76	94.7	6.39	770	0.0275	0.09	0.29	33.16	168.8	208.3	5.3	0.02	6.93	2.28	40.37	0.66	4.27	3.29	0.17	8600	1	C	7	C7	45.1
GA188Ra1400	Wadley	2018-06-07	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-8Ra-1400_S274_L001_R1_001.fastq.gz	GA18-8Ra-1400_S274_L001_R2_001.fastq.gz	17661	1400	32.96007	-82.55033	NA	127.6	Sample	0.003618033	0.3568852	80.9523	58.69607	58.73262	0.7440984	3.482787	7.967213	8	434	6.06	6.66	92.1	10.78	1222	0.06	0.1	0.31	28.14	175.9	399.7	11.74	0.025	5.99	1.47	115.9	0.58	8.48	4.13	0.19	81400	6	H	11	H11	127.6
GA188Ra600	Wadley	2018-05-07	Root	NA	a	NA	TRUE	FALSE	FALSE	GA18-8Ra-600_S199_L001_R1_001.fastq.gz	GA18-8Ra-600_S199_L001_R2_001.fastq.gz	20666	600	32.96009	-82.41694	NA	123.1	Sample	0.003618033	0.3568852	80.9523	58.69607	58.73262	0.7440984	3.482787	7.967213	8	245	6.16	6.76	94.7	6.39	770	0.0275	0.09	0.29	33.16	168.8	208.3	5.3	0.02	6.93	2.28	40.37	0.66	4.27	3.29	0.17	8600	6	A	8	A8	123.1
GA188Rb1400	Wadley	2018-06-07	Root	NA	b	NA	TRUE	FALSE	FALSE	GA18-8Rb-1400_S231_L001_R1_001.fastq.gz	GA18-8Rb-1400_S231_L001_R2_001.fastq.gz	16481	1400	32.96007	-82.55033	NA	81.066667	Sample	0.003618033	0.3568852	80.9523	58.69607	58.73262	0.7440984	3.482787	7.967213	8	434	6.06	6.66	92.1	10.78	1222	0.06	0.1	0.31	28.14	175.9	399.7	11.74	0.025	5.99	1.47	115.9	0.58	8.48	4.13	0.19	81400	6	D	4	D4	81.0666666667
GA188repBS600	Wadley	2018-05-07	Soil	16	NA	A_second_rep_of_the_soil_at_this_location_was_taken	TRUE	FALSE	FALSE	GA18-8repBS-600_S191_L001_R1_001.fastq.gz	GA18-8repBS-600_S191_L001_R2_001.fastq.gz	31704	600	32.96009	-82.41694	NA	293.666667	Sample	0.003618033	0.3568852	80.9523	58.69607	58.73262	0.7440984	3.482787	7.967213	8	245	6.16	6.76	94.7	6.39	770	0.0275	0.09	0.29	33.16	168.8	208.3	5.3	0.02	6.93	2.28	40.37	0.66	4.27	3.29	0.17	8600	5	H	12	H12	293.6666666667
